bank_id,bank_name,quarter_end_date,total_assets,total_loans,allowance_for_credit_losses,noncurrent_loans,net_charge_offs,deposits,tier1_capital,risk_weighted_assets,total_equity_capital,net_income,nco_ratio,nco_ratio_next_q,high_risk_next_q,reserve_coverage_ratio,npa_ratio,capital_ratio,equity_to_assets,roa,total_loans_lag1,deposits_lag1,nco_ratio_lag1,npa_ratio_lag1,loan_growth_qoq,deposit_growth_qoq,coralacbn
10467,GIFFORD STATE BANK,2025-12-31,189640,139116,1.4438131402581578,0.45836462303583314,-0.14554699339406812,161818,0,0,26034,5084,-0.14554699339406812,NA,0,1.4438131402581578,0.45836462303583314,0,0.13728116431132673,0.026808690149757435,NA,NA,NA,NA,NA,NA,0.61
10469,FARMERS&MERCHANTS BK HUTSONV,2025-12-31,52395,35718,0.25134048257372654,0.25692582663092045,0.02764768008316422,43072,0,0,9271,661,0.02764768008316422,NA,0,0.25134048257372654,0.25692582663092045,0,0.17694436492031682,0.012615707605687566,NA,NA,NA,NA,NA,NA,0.61
1047,BANK&TRUST CO,2025-12-31,633157,417004,1.662987907257532,0.32920180353538214,0.0695492756618064,535102,15.67570269490397,15.67570269490397,66566,6972,0.0695492756618064,NA,0,1.662987907257532,0.32920180353538214,15.67570269490397,0.10513348190101349,0.011011486882400416,NA,NA,NA,NA,NA,NA,0.61
10471,CAMP GROVE STATE BANK,2025-12-31,57559,15382,1.1630148428966136,0,0.00744047619047619,42086,0,0,6268,54,0.00744047619047619,NA,0,1.1630148428966136,0,0,0.10889695790406366,9.381677930471342e-4,NA,NA,NA,NA,NA,NA,0.61
10473,IPAVA STATE BANK,2025-12-31,217954,144040,0.9544241824132904,0.3665043870506367,-0.05522780762596895,176485,13.768014962044814,13.768014962044814,18955,2209,-0.05522780762596895,NA,0,0.9544241824132904,0.3665043870506367,13.768014962044814,0.08696789230755113,0.010135166135973647,NA,NA,NA,NA,NA,NA,0.61
10474,CITIZENS STATE BANK,2025-12-31,497871,292979,0.70830890401906,1.6711345481904234,0.6022223541863886,447671,15.082848919594666,15.082848919594666,46799,6541,0.6022223541863886,NA,0,0.70830890401906,1.6711345481904234,15.082848919594666,0.09399824452518825,0.013137941354286552,NA,NA,NA,NA,NA,NA,0.61
1049,FIRST NB OF STEELEVILLE,2025-12-31,277418,119804,1.030961900670786,0.4155239070812543,-8.6586083884598e-4,213859,22.1955623565417,22.1955623565417,30429,4775,-8.6586083884598e-4,NA,0,1.030961900670786,0.4155239070812543,22.1955623565417,0.10968646591064747,0.01721229336236293,NA,NA,NA,NA,NA,NA,0.61
10492,FARMERS&MERCHANTS SB,2025-12-31,123102,78174,1.296700799232333,0,-0.01008837415762075,101740,0,0,17111,1136,-0.01008837415762075,NA,0,1.296700799232333,0,0,0.13899855404461342,0.00922811977059674,NA,NA,NA,NA,NA,NA,0.61
10494,MOUNT VERNON BANK&TRUST CO,2025-12-31,186242,134385,0.8601928425463479,0.31279739728958106,7.7208987743845e-4,153596,0,0,21723,1853,7.7208987743845e-4,NA,0,0.8601928425463479,0.31279739728958106,0,0.11663856702569775,0.009949420646255947,NA,NA,NA,NA,NA,NA,0.61
10497,IOWA STATE BANK,2025-12-31,204578,163336,1.6291157003390728,0.2041664408188339,-0.00867418760037274,179392,0,0,24118,3497,-0.00867418760037274,NA,0,1.6291157003390728,0.2041664408188339,0,0.11789146438033415,0.017093724642923483,NA,NA,NA,NA,NA,NA,0.61
105,BANK OF CAVE CITY,2025-12-31,189713,123251,0.6745213074592225,1.9872993359551288,0.01394168657229693,167114,21.864358490822017,21.864358490822017,11704,2130,0.01394168657229693,NA,0,0.6745213074592225,1.9872993359551288,21.864358490822017,0.06169318918577008,0.011227485728442437,NA,NA,NA,NA,NA,NA,0.61
10500,FARMERS SAVINGS BANK,2025-12-31,135691,88168,1.3085283812977826,0.27871990328755164,-0.01130485113772021,112737,0,0,14332,636,-0.01130485113772021,NA,0,1.3085283812977826,0.27871990328755164,0,0.10562233309504683,0.004687120000589575,NA,NA,NA,NA,NA,NA,0.61
10503,FIRST STATE BANK,2025-12-31,84259,33142,2.6609492481203008,0,0.04234571037953855,74316,21.902414982750123,21.902414982750123,9514,535,0.04234571037953855,NA,0,2.6609492481203008,0,21.902414982750123,0.11291375402034204,0.006349470086281585,NA,NA,NA,NA,NA,NA,0.61
10505,KANSAS STATE BANK,2025-12-31,211716,78578,1.4893563673745704,0.6895168367474864,0.02031570607236454,192042,0,0,17489,2416,0.02031570607236454,NA,0,1.4893563673745704,0.6895168367474864,0,0.08260594381152109,0.011411513537002399,NA,NA,NA,NA,NA,NA,0.61
10520,CITIZENS BANK,2025-12-31,231958,145795,1.0002172909253877,0.02784039981530271,0.07099207951112906,176530,15.529902963892006,15.529902963892006,18059,4435,0.07099207951112906,NA,0,1.0002172909253877,0.02784039981530271,15.529902963892006,0.07785461161072263,0.019119840660809285,NA,NA,NA,NA,NA,NA,0.61
10523,BANK OF COMMERCE&TRUST CO,2025-12-31,395845,102243,0.6046760316920234,0.34316823020463716,0.04470756056834746,353798,0,0,32064,600,0.04470756056834746,NA,0,0.6046760316920234,0.34316823020463716,0,0.08100140206393917,0.0015157447991006581,NA,NA,NA,NA,NA,NA,0.61
10528,EXCHANGE B&T NATCHITOCHES LA,2025-12-31,188549,98386,0.9772839357065934,0.7981319886872592,0.00103805725508596,169065,0,0,18931,4418,0.00103805725508596,NA,0,0.9772839357065934,0.7981319886872592,0,0.1004036086110242,0.023431574816095552,NA,NA,NA,NA,NA,NA,0.61
10531,CITIZENS PROGRESSIVE BANK,2025-12-31,255610,188512,0.7915122937015829,3.158681374200067,0.34222555672764676,222783,0,0,31044,1758,0.34222555672764676,NA,0,0.7915122937015829,3.158681374200067,0,0.12145064747075623,0.0068776651930675635,NA,NA,NA,NA,NA,NA,0.61
10532,CLB THE COMMUNITY BANK,2025-12-31,328148,211526,1.1971656647469042,2.3994693795571003,0.14039183938110672,292123,0,0,35010,5940,0.14039183938110672,NA,0,1.1971656647469042,2.3994693795571003,0,0.10668966441971306,0.01810158830771481,NA,NA,NA,NA,NA,NA,0.61
10533,WINNSBORO STATE B&T CO,2025-12-31,397020,306080,0.9513947317325738,1.331305417125105,0.1949920372342613,340819,14.063454607166523,14.063454607166523,42997,5025,0.1949920372342613,NA,0,0.9513947317325738,1.331305417125105,14.063454607166523,0.1082993300085638,0.012656793108659513,NA,NA,NA,NA,NA,NA,0.61
10561,ARCADIAN BANK,2025-12-31,236982,181323,1.1739891103517062,0.09537980237304948,0.02999548913990242,200356,0,0,28160,4248,0.02999548913990242,NA,0,1.1739891103517062,0.09537980237304948,0,0.1188275902811184,0.017925412056611894,NA,NA,NA,NA,NA,NA,0.61
10567,UNITED MINNESOTA BANK,2025-12-31,52447,39490,0.8337100095424641,0.2460951232986791,0.19398271094936775,48136,12.434622245064546,12.434622245064546,4113,581,0.19398271094936775,NA,0,0.8337100095424641,0.2460951232986791,12.434622245064546,0.07842202604534101,0.011077850020020211,NA,NA,NA,NA,NA,NA,0.61
10571,FARMERS&MERCHANTS STB ALPHA,2025-12-31,47708,30523,1.0920285158781593,0.1458198314970836,0.09217848485883036,41544,15.7668433005299,15.7668433005299,5216,201,0.09217848485883036,NA,0,1.0920285158781593,0.1458198314970836,15.7668433005299,0.10933176825689611,0.004213129873396495,NA,NA,NA,NA,NA,NA,0.61
10576,FIRST SOUTHEAST BANK,2025-12-31,155122,131762,0.9025135000977724,0,0.00483978692031452,117179,9.623692847874208,9.623692847874208,11564,1882,0.00483978692031452,NA,0,0.9025135000977724,0,9.623692847874208,0.07454777529944173,0.012132386121891157,NA,NA,NA,NA,NA,NA,0.61
1058,MIDWEST BANKCENTRE,2025-12-31,2980633,2382177,1.2896448845978534,1.217875937512949,0.2885357064735612,2459375,13.301347291246875,13.301347291246875,369052,32156,0.2885357064735612,NA,0,1.2896448845978534,1.217875937512949,13.301347291246875,0.12381665236880891,0.010788312415517106,NA,NA,NA,NA,NA,NA,0.61
10594,BANK OF FRANKLIN,2025-12-31,261023,188492,1.3471784618927491,1.184407482231271,0.13886664658326456,212700,0,0,31342,3305,0.13886664658326456,NA,0,1.3471784618927491,1.184407482231271,0,0.12007370997958035,0.012661719465334472,NA,NA,NA,NA,NA,NA,0.61
10595,COMMUNITY FIRST BANK,2025-12-31,266831,204472,1.8612910967122631,0.8893688504919607,-0.13534470880366026,244028,10.891165807657746,10.891165807657746,21588,6554,-0.13534470880366026,NA,0,1.8612910967122631,0.8893688504919607,10.891165807657746,0.08090514220611549,0.024562363443527926,NA,NA,NA,NA,NA,NA,0.61
10597,TBO BANK,2025-12-31,209289,144732,5.928386186814687,3.5182934359421005,50.08463559191869,179713,11.99278678820234,11.99278678820234,22002,2403,50.08463559191869,NA,0,5.928386186814687,3.5182934359421005,11.99278678820234,0.10512735977523903,0.011481731003540559,NA,NA,NA,NA,NA,NA,0.61
1060,WOOD&HUSTON BANK,2025-12-31,1288585,950354,1.3157498507307703,0.08660211313309622,0.06413054849089742,1157311,12.609098890300269,12.609098890300269,123683,22884,0.06413054849089742,NA,0,1.3157498507307703,0.08660211313309622,12.609098890300269,0.0959835788869186,0.017759014733215117,NA,NA,NA,NA,NA,NA,0.61
10608,UNICO BANK,2025-12-31,504724,407837,1.0603869890928852,1.178773822924349,0.1150397743387504,459197,11.33819169448303,11.33819169448303,43239,5673,0.1150397743387504,NA,0,1.0603869890928852,1.178773822924349,11.33819169448303,0.08566860303849233,0.011239806309983278,NA,NA,NA,NA,NA,NA,0.61
10618,BTC BANK,2025-12-31,1559375,1239663,1.049163997327601,0.8033160734255156,0.0113033511653842,1157921,0,0,168179,19156,0.0113033511653842,NA,0,1.049163997327601,0.8033160734255156,0,0.10785026052104209,0.01228440881763527,NA,NA,NA,NA,NA,NA,0.61
10619,HAWTHORN BANK,2025-12-31,1881737,1466297,1.4193146735798114,0.461541150780418,0.0807840974747945,1579639,12.833430854525762,12.833430854525762,185247,26533,0.0807840974747945,NA,0,1.4193146735798114,0.461541150780418,12.833430854525762,0.09844468169568861,0.014100270122764233,NA,NA,NA,NA,NA,NA,0.61
10623,STATE BANK OF MISSOURI,2025-12-31,138077,79951,1.0874675244339973,1.6615118149202028,0.0075453285613322,126170,17.272752919934547,17.272752919934547,11045,1702,0.0075453285613322,NA,0,1.0874675244339973,1.6615118149202028,17.272752919934547,0.07999159889047415,0.012326455528437032,NA,NA,NA,NA,NA,NA,0.61
10628,PREFERRED BANK,2025-12-31,130782,60947,0.8153235255826063,0.9943366749121209,0.02096758411495827,119842,17.991950577206552,17.991950577206552,6253,1486,0.02096758411495827,NA,0,0.8153235255826063,0.9943366749121209,17.991950577206552,0.04781239008426236,0.011362419904879876,NA,NA,NA,NA,NA,NA,0.61
10634,PINNACLE BANK,2025-12-31,8860281,6535146,1.1047270733040482,0.0520872111217848,0.01076569663752667,7840122,12.36996617481276,12.36996617481276,857917,107128,0.01076569663752667,NA,0,1.1047270733040482,0.0520872111217848,12.36996617481276,0.09682729024056912,0.012090812921170334,NA,NA,NA,NA,NA,NA,0.61
10635,BANK OF STEINAUER,2025-12-31,18875,12155,0.6132461161079313,0,0.00858855660717659,17025,14.725274725274726,14.725274725274726,1809,65,0.00858855660717659,NA,0,0.6132461161079313,0,14.725274725274726,0.095841059602649,0.003443708609271523,NA,NA,NA,NA,NA,NA,0.61
10637,FIRST CENTRAL BANK,2025-12-31,144454,102464,1.249036237471087,4.975905936777178,1.1262169425788775,119096,13.413915849317522,13.413915849317522,15747,1348,1.1262169425788775,NA,0,1.249036237471087,4.975905936777178,13.413915849317522,0.10901048084511332,0.009331690365098923,NA,NA,NA,NA,NA,NA,0.61
10639,FLATWATER BANK,2025-12-31,341831,257019,1.193661484522766,1.4946717719241591,0.5380383333998081,294992,0,0,29240,4771,0.5380383333998081,NA,0,1.193661484522766,1.4946717719241591,0,0.08553934546603438,0.01395718937135602,NA,NA,NA,NA,NA,NA,0.61
10641,RIVERSTONE BANK,2025-12-31,552997,479936,1.273738603824507,0.00802257841556133,-0.02896296777387119,466962,0,0,54561,9613,-0.02896296777387119,NA,0,1.273738603824507,0.00802257841556133,0,0.09866418805165308,0.017383457776443633,NA,NA,NA,NA,NA,NA,0.61
10643,DUNDEE BANK,2025-12-31,903206,784393,1.2779609009913826,0.01875282393615481,-0.03879377962981106,735306,0,0,74560,15456,-0.03879377962981106,NA,0,1.2779609009913826,0.01875282393615481,0,0.08255038164051169,0.017112375249942982,NA,NA,NA,NA,NA,NA,0.61
10647,AMERICAN EXCHANGE BANK,2025-12-31,69712,50100,1.3663031066661415,0.7067763909123125,-0.03397301693130231,56464,0,0,5947,1493,-0.03397301693130231,NA,0,1.3663031066661415,0.7067763909123125,0,0.08530812485655268,0.021416685792976817,NA,NA,NA,NA,NA,NA,0.61
10663,ANDOVER BANK,2025-12-31,586992,273214,0.5738907023883606,0.145565174987536,0.01366630863400443,546067,21.66653584364032,21.66653584364032,37296,4763,0.01366630863400443,NA,0,0.5738907023883606,0.145565174987536,21.66653584364032,0.06353749284487693,0.00811425027939052,NA,NA,NA,NA,NA,NA,0.61
10667,MABREY BANK,2025-12-31,1964393,1449985,1.1227795015172697,0.4214258924613863,0.03572524498296298,1727625,10.861543686507977,10.861543686507977,137303,20461,0.03572524498296298,NA,0,1.1227795015172697,0.4214258924613863,10.861543686507977,0.06989589150439857,0.01041594019119392,NA,NA,NA,NA,NA,NA,0.61
10672,EXCHANGE BANK,2025-12-31,153147,52714,1.6236189907435057,0,0.5954604462624685,137189,0,0,15489,1551,0.5954604462624685,NA,0,1.6236189907435057,0,0,0.10113812219632118,0.010127524535250445,NA,NA,NA,NA,NA,NA,0.61
10674,BANK OF HYDRO,2025-12-31,167849,155849,0.47893026136820793,0.6896595763702195,0.02378082504514959,143534,0,0,20101,5801,0.02378082504514959,NA,0,0.47893026136820793,0.6896595763702195,0,0.11975644775959345,0.03456082550387551,NA,NA,NA,NA,NA,NA,0.61
10677,JONESTOWN B&T JONESTOWN PA,2025-12-31,988719,804769,1.1926584103044506,0.08594408968634092,0.2407813524451177,832721,0,0,98341,10339,0.2407813524451177,NA,0,1.1926584103044506,0.08594408968634092,0,0.09946304258338315,0.010456965022417896,NA,NA,NA,NA,NA,NA,0.61
1068,CASS COMMERCIAL BANK,2025-12-31,1438529,1000385,1.2914009549341718,0.6899049111323143,0,1224054,18.399931432077157,18.399931432077157,201368,29497,0,NA,0,1.2914009549341718,0.6899049111323143,18.399931432077157,0.13998188427205846,0.020504974178483716,NA,NA,NA,NA,NA,NA,0.61
10685,CENTRAL PENN BANK&TRUST,2025-12-31,1251697,908267,1.0786661743836388,0.4067869710544114,0.00819564905600307,1111534,0,0,118457,4537,0.00819564905600307,NA,0,1.0786661743836388,0.4067869710544114,0,0.09463712064501233,0.003624679135605502,NA,NA,NA,NA,NA,NA,0.61
107,MERCHANTS&PLANTERS BANK,2025-12-31,55197,17539,0.7582187517682341,0.14711707123861256,0.04778693399031519,51129,0,0,3858,342,0.04778693399031519,NA,0,0.7582187517682341,0.14711707123861256,0,0.06989510299472798,0.006195988912440893,NA,NA,NA,NA,NA,NA,0.61
10704,AVANA BANK,2025-12-31,40610,12877,1.007072570725707,0,0.06838207998749585,31095,0,0,8872,77,0.06838207998749585,NA,0,1.007072570725707,0,0,0.21846835754740213,0.0018960847081999506,NA,NA,NA,NA,NA,NA,0.61
10709,CROSSROADS BANK,2025-12-31,381018,207011,1.1724997254937533,2.3154005165491465,0.17820694598089776,348013,0,0,30738,7091,0.17820694598089776,NA,0,1.1724997254937533,2.3154005165491465,0,0.08067335401477095,0.018610669312210972,NA,NA,NA,NA,NA,NA,0.61
10719,PEOPLES STB OF HALLETTSVILLE,2025-12-31,396191,149308,0.8117983126287118,0.03454460904803029,0.00135409980798864,361861,0,0,32692,2656,0.00135409980798864,NA,0,0.8117983126287118,0.03454460904803029,0,0.08251575628926452,0.006703837290599736,NA,NA,NA,NA,NA,NA,0.61
1073,LINDELL BANK&TRUST CO,2025-12-31,939830,517154,2.8452054202619204,0.1899308471366657,0.066380154361597,699742,0,0,157350,19399,0.066380154361597,NA,0,2.8452054202619204,0.1899308471366657,0,0.16742389581094452,0.020640966983390612,NA,NA,NA,NA,NA,NA,0.61
10741,INDEPENDENCE STATE BANK,2025-12-31,88359,63964,1.0718097035123808,0.07423790154198308,-0.00167413330118997,76467,12.153131408959638,12.153131408959638,8507,1005,-0.00167413330118997,NA,0,1.0718097035123808,0.07423790154198308,12.153131408959638,0.09627768535180344,0.011374053576885207,NA,NA,NA,NA,NA,NA,0.61
10788,ILLINI STATE BANK,2025-12-31,172369,107257,0.9868360319775492,1.9385927662795637,0,123461,0,0,23799,1759,0,NA,0,0.9868360319775492,1.9385927662795637,0,0.138070070604343,0.010204851220347045,NA,NA,NA,NA,NA,NA,0.61
10791,COMMUNITY BANK,2025-12-31,298738,206714,0.9102980159433977,1.4049939361401256,-0.00399596008435471,195184,24.476652999884006,24.476652999884006,44142,4158,-0.00399596008435471,NA,0,0.9102980159433977,1.4049939361401256,24.476652999884006,0.14776158372888618,0.013918550703291848,NA,NA,NA,NA,NA,NA,0.61
10799,FIRST STB OF CAMPBELL HILL,2025-12-31,160037,104152,0.9151968339136556,1.5592594706699392,9.5982001455087e-4,137793,21.3744768819644,21.3744768819644,20359,2398,9.5982001455087e-4,NA,0,0.9151968339136556,1.5592594706699392,21.3744768819644,0.12721433168579765,0.014984034941919681,NA,NA,NA,NA,NA,NA,0.61
10803,DEWEY BANK,2025-12-31,30887,22454,0.45662100456621,0,0,25954,12.630213780696984,12.630213780696984,3833,383,0,NA,0,0.45662100456621,0,12.630213780696984,0.12409751675462169,0.012400038851296662,NA,NA,NA,NA,NA,NA,0.61
10804,DU QUOIN STATE BANK,2025-12-31,138540,46330,1.427629199378737,0.07659411501882939,0,126921,24.23850052898356,24.23850052898356,5671,1225,0,NA,0,1.427629199378737,0.07659411501882939,24.23850052898356,0.040934026274000286,0.0088422116356287,NA,NA,NA,NA,NA,NA,0.61
10809,FIRST STATE BANK OF VAN ORIN,2025-12-31,41979,11022,1.8696581196581197,0.06232193732193732,0,37411,27.392464154718237,27.392464154718237,4154,256,0,NA,0,1.8696581196581197,0.06232193732193732,27.392464154718237,0.09895423902427404,0.006098287238857524,NA,NA,NA,NA,NA,NA,0.61
10816,GRAND RIVERS COMMUNITY BANK,2025-12-31,16555,11563,4.540576240402873,15.941550400396268,0,14763,10.155706937300153,10.155706937300153,1458,-393,0,NA,0,4.540576240402873,15.941550400396268,10.155706937300153,0.0880700694654183,-0.02373905164602839,NA,NA,NA,NA,NA,NA,0.61
10820,STATE BANK OF INDUSTRY,2025-12-31,62400,39719,1.2235457959264875,0.8778692397602647,0.02372791985235961,53859,0,0,8207,719,0.02372791985235961,NA,0,1.2235457959264875,0.8778692397602647,0,0.1315224358974359,0.011522435897435897,NA,NA,NA,NA,NA,NA,0.61
10821,CLAY COUNTY STATE BANK,2025-12-31,105709,46500,0.99009900990099,4.339401682103694,0.0470564077993857,93330,0,0,11674,1356,0.0470564077993857,NA,0,0.99009900990099,4.339401682103694,0,0.11043525149230435,0.01282766841044755,NA,NA,NA,NA,NA,NA,0.61
10829,PETEFISH SKILES&CO,2025-12-31,474925,337317,0.9999295617567298,0.18137847642079807,0.09455890741817718,417935,0,0,45220,6715,0.09455890741817718,NA,0,0.9999295617567298,0.18137847642079807,0,0.09521503395272937,0.01413907459072485,NA,NA,NA,NA,NA,NA,0.61
10831,FIRST T&SB OF WATSEKA IL,2025-12-31,321275,167755,1.1082618563386093,0.02829604739587939,-0.04114852803243472,268636,0,0,50158,5577,-0.04114852803243472,NA,0,1.1082618563386093,0.02829604739587939,0,0.15612170259123803,0.01735896039218738,NA,NA,NA,NA,NA,NA,0.61
10840,CAMPUS STATE BANK,2025-12-31,25506,16036,0.9634387351778656,0,0,22453,0,0,3022,233,0,NA,0,0.9634387351778656,0,0,0.11848192582137536,0.009135105465380695,NA,NA,NA,NA,NA,NA,0.61
10843,CITIZENS BANK OF CHATSWORTH,2025-12-31,37401,16647,1.7818160363443272,1.6343147088323795,0.03032655635887233,32631,24.522896557803342,24.522896557803342,3800,58,0.03032655635887233,NA,0,1.7818160363443272,1.6343147088323795,24.522896557803342,0.10160156145557606,0.001550760674848266,NA,NA,NA,NA,NA,NA,0.61
10844,BUENA VISTA NATIONAL BANK,2025-12-31,324277,208767,1.4896849814084294,0.27085181480153264,0.04398288554323466,274627,15.210191740286106,15.210191740286106,35341,3288,0.04398288554323466,NA,0,1.4896849814084294,0.27085181480153264,15.210191740286106,0.10898398591327785,0.010139479519053154,NA,NA,NA,NA,NA,NA,0.61
10845,CLAY CITY BANKING CO,2025-12-31,250704,162223,0.9603409118659796,0.9322571979779726,0.04523237811166453,226608,14.786101137954116,14.786101137954116,22148,2613,0.04523237811166453,NA,0,0.9603409118659796,0.9322571979779726,14.786101137954116,0.08834322547705661,0.010422649818112197,NA,NA,NA,NA,NA,NA,0.61
10849,TOMPKINS STATE BANK,2025-12-31,305175,170480,0.8537464814944054,0.6362388629120432,-0.0312534769493106,276069,14.569586308716746,14.569586308716746,28479,2775,-0.0312534769493106,NA,0,0.8537464814944054,0.6362388629120432,14.569586308716746,0.09332022609977882,0.009093143278446793,NA,NA,NA,NA,NA,NA,0.61
10853,WEST CENTRAL BANK,2025-12-31,246489,180852,1.0575266022923109,2.4799627978225782,0.4703658689549876,208196,0,0,22450,2622,0.4703658689549876,NA,0,1.0575266022923109,2.4799627978225782,0,0.09107911509235707,0.010637391526599564,NA,NA,NA,NA,NA,NA,0.61
10855,STATE BANK OF BEMENT,2025-12-31,185585,118375,0.8518158670597695,0.23368399892790137,0.5187448170392416,158459,0,0,18070,1197,0.5187448170392416,NA,0,0.8518158670597695,0.23368399892790137,0,0.0973677829565967,0.006449874720478487,NA,NA,NA,NA,NA,NA,0.61
10858,ANDERSON STATE BANK,2025-12-31,104078,46434,0.48008915941531993,0,0,86176,0,0,17799,1376,0,NA,0,0.48008915941531993,0,0,0.17101596879263628,0.013220853590576299,NA,NA,NA,NA,NA,NA,0.61
1086,BANK OF VERSAILLES,2025-12-31,351593,310872,1.2634587898999523,0,-0.00195974680071334,268457,0,0,50445,5418,-0.00195974680071334,NA,0,1.2634587898999523,0,0,0.14347555269871698,0.015409863108764963,NA,NA,NA,NA,NA,NA,0.61
10860,MURPHY-WALL STATE B&T CO,2025-12-31,210359,129759,1.1999847717668557,2.055050062816462,2.0446398300659268,189402,0,0,20321,41,2.0446398300659268,NA,0,1.1999847717668557,2.055050062816462,0,0.09660152406124768,1.9490490066980732e-4,NA,NA,NA,NA,NA,NA,0.61
