bank_id,bank_name,quarter_end_date,total_assets,total_loans,allowance_for_credit_losses,noncurrent_loans,net_charge_offs,deposits,tier1_capital,risk_weighted_assets,total_equity_capital,net_income
57569,PEOPLESTRUST BANK,2025-12-31,196920,132260,1.5160540894739976,0.48698397569547863,0.38366037226187455,173842,0,0,20586,1954
57570,COMENITY CAPITAL BANK,2025-12-31,13626906,10335156,11.445286222765338,3.70697203401238,8.178756642898872,10445771,13.460081330802614,14.081357144709136,1770490,209750
57571,CONTINENTAL BANK,2025-12-31,187809,141965,1.8460262038925572,1.0640578006706538,1.2419547850836057,143900,18.005348640010435,18.005348640010435,27647,310
57576,HERITAGE BANK OF THE OZARKS,2025-12-31,425932,315956,1.395941066507713,2.2813166099198265,0.03118829412774725,381424,0,0,35495,5002
57579,COMMUNITY BANK OF GEORGIA,2025-12-31,247629,162436,2.0915458151001167,1.3254493508372212,0.03568294513813265,219201,0,0,25352,4236
57585,GOLDEN STATE BANK,2025-12-31,953547,809827,1.3374674861873406,0.8679284361084545,6.4595811090842e-4,811101,0,0,102530,10071
57587,INTEGRITY BANK&TRUST,2025-12-31,445277,349224,1.0694081286349253,0.90595157493364,-0.00918262402664185,362335,12.261279443571556,12.261279443571556,36771,4958
57591,WEST COAST COMMUNITY BANK,2025-12-31,2883698,2134291,1.7571292320609226,0.649078649864854,-0.01766093467537497,2479075,13.051745130116457,13.051745130116457,382597,52270
57598,MAINSTREET CMTY BANK OF FL,2025-12-31,911121,664861,1.209067486084654,1.4205094220190848,0.35804599286859645,825468,0,0,79003,7049
57603,FALCON NATIONAL BANK,2025-12-31,920918,741730,1.9144229027237252,1.4698356402413624,0.7009676811396411,820473,0,0,89304,8173
57607,FIRST WESTERN TRUST BANK,2025-12-31,3151853,2669150,0.7968881186326722,0.6160356590801055,0.07377690475542721,2754378,11.15497333470068,11.15497333470068,299667,15534
57610,REDWOOD CAPITAL BANK,2025-12-31,531608,375595,1.5829219465668856,0.3165319833558679,0.01538915789484666,472191,14.705484733474195,14.705484733474195,54602,6057
57614,FORBRIGHT BANK,2025-12-31,7918576,5596349,0.939809464402066,1.3101291578656515,0.25865817892275916,6801160,0,0,923028,100993
57624,CLARION CNTY CMTY BANK,2025-12-31,266271,222089,0.6619880215951227,0.5783449404881714,0.01997701691767946,237610,10.032770967350404,10.032770967350404,17030,872
57626,1ST STATE BANK,2025-12-31,480460,313197,1.7322523359207826,0.6626547606347931,0.02015438257048995,420044,14.67505187517249,14.67505187517249,56534,6467
57632,HOMELAND COMMUNITY BANK,2025-12-31,227704,131764,0.8778990604148017,0.38290541709608744,0.01782401459192661,211751,13.36218273759082,13.36218273759082,13279,1552
57633,1ST SECURITY BANK OF WA,2025-12-31,3196183,2666928,1.1833859109714968,0.69458802326606806,0.33758881651755285,2691384,12.725077857918176,12.725077857918176,349514,35635
57640,BANK OF WALKER COUNTY,2025-12-31,95547,73186,1.242797576477256,0.02293980325745206,0.01789204217016708,85049,0,0,10297,1312
57644,GATEWAY BANK,2025-12-31,301455,225792,1.2210006868402286,0.00962451275904157,0.00400640668945273,263071,14.163531991514091,14.163531991514091,31865,3955
57656,HERITAGE COMMUNITY BANK,2025-12-31,178792,149495,1.27064635217509,0.14595262153362523,0.0020338790004705,146073,14.14669719590992,14.14669719590992,18033,1732
57672,EMPIRE STATE BANK,2025-12-31,616840,544586,0.9353716747191338,1.0508833459456313,-0.00339733920393547,506668,14.89196139648317,14.89196139648317,62964,3711
57684,CEDARSTONE BANK,2025-12-31,369248,288953,0.5160921598060952,0.4258879264043629,0.08073379014596815,311239,10.72111960456743,10.72111960456743,31212,2851
57686,AMERICAN COMMERCE BANK NA,2025-12-31,485001,405455,2.2156462683471525,2.896715721031637,0.00116884586289344,385122,19.58167811601519,19.58167811601519,80297,8435
57694,FIRST NB OF DECATUR COUNTY,2025-12-31,370987,247108,0.9495865350312854,0.44172408678956376,0.09296925283850692,345211,9.7464455153909,9.7464455153909,22421,582
57701,BEVERLY B&T CO NA,2025-12-31,2522542,1955313,0.7256781305499679,0.41409297087843966,0.32853418113933086,2133322,11.828639845203318,11.828639845203318,262321,36862
57703,T BANK NATIONAL ASSN,2025-12-31,979747,823523,1.4612287387748508,3.9008776705534647,0.24251821169708968,839690,16.89557687958386,16.89557687958386,125254,14621
57706,SUMMIT BANK,2025-12-31,1277562,1101581,1.1672443075531742,0.34191914343467694,0.5238442188339281,1121854,0,0,142025,14904
57710,GREENE CNTY COMMERCIAL BANK,2025-12-31,1304624,0,0,0,0,1187377,50.18626071785038,50.18626071785038,116985,10676
57716,UNITED BUSINESS BANK,2025-12-31,2576971,2046442,1.025801247018357,0.6460468202579545,0.04719559959592194,2221090,13.84029898493589,13.84029898493589,326553,26953
57740,PACIFIC VALLEY BANK,2025-12-31,710327,527941,1.4700887241563363,0.224143272529105,0.0045432009023192,629993,0,0,76838,4246
57741,FIRST SOUTHWEST BANK,2025-12-31,663549,329426,1.3963261506595508,0.117632621052348,0.383980425573541,497042,27.078520832477015,27.078520832477015,87499,5022
57742,MAINSTREET BANK,2025-12-31,2209046,1841833,1.0374281153335507,1.6915967140587411,0.00126152402194042,1902250,15.050965822795431,15.050965822795431,282643,17799
57754,PROVIDENCE BANK&TRUST,2025-12-31,1572778,1092361,1.4832157444893477,0.02272712924792141,0.22553394135461424,1366207,0,0,183334,-3039
57756,COASTAL STATES BANK,2025-12-31,2304649,1769505,1.0481208422992785,1.0236835159329132,0.01958536095410992,1990249,12.30020734276907,12.30020734276907,255365,25805
57777,MERIDIAN BANK,2025-12-31,2560367,2182789,0.9786505120302382,2.4976841371789207,0.5536350983083947,2163368,0,0,243943,26264
57784,NANTAHALA BANK&TRUST CO,2025-12-31,279950,193395,0.9891105684313996,0.3624690902947365,-0.00628278172255026,253364,12.743338547240748,13.288877912241706,25545,3413
57785,LAKEVIEW BANK,2025-12-31,188217,138869,1.3406178067009575,1.122509875245105,-0.03205500937795391,166254,13.685689446393642,13.685689446393642,16666,1980
57803,ALLY BANK,2025-12-31,184648000,134313000,2.534722726151256,0.994876855869846,1.2743010539931543,155037000,12.502097338348085,12.502097338348085,15277000,1649000
57807,QUONTIC BANK,2025-12-31,831982,583850,0.19146281005863547,2.6688548130673366,0.03406537602204908,739628,0,0,84865,4231
57813,STERLING BANK,2025-12-31,1524662,1018407,1.356436535449545,0.3515072969970293,0.1106413659492347,1342848,16.916595621631593,16.916595621631593,171358,22967
57815,BANESCO USA,2025-12-31,5477082,3839191,1.09205529706975,0.5508066302897274,0.02553730090802389,4584464,0,0,587670,57159
57825,TRUXTON TRUST CO,2025-12-31,1414946,806138,0.9114341659363312,0.01278343267125805,0.00111168208338115,1241606,12.928781674613605,12.928781674613605,113213,21622
57833,BEAL BANK USA,2025-12-31,14512815,3927901,1.0460462389621863,2.7634998839881764,0.34134814971216304,3550782,53.50570291740734,53.50570291740734,2787886,101391
57834,EMIGRANT MERCANTILE BANK,2025-12-31,3491,0,0,0,0,500,428.5919540229885,428.5919540229885,2983,26
57841,VALLIANCE BANK,2025-12-31,803174,665772,1.1265923921598913,0.26791097751864534,0.07951248586489225,689057,0,0,79462,15542
57857,TIMBERLINE BANK,2025-12-31,819481,620378,1.193870107696767,0.0566992740581709,0.13798243023721646,689496,11.124059786293056,11.124059786293056,59688,8253
57867,UNITED CITIZENS BANK OF S KY,2025-12-31,269780,228919,1.314405435232446,0.47463443233549457,0.12080064028732104,231730,16.603515872012142,16.603515872012142,32092,4667
57869,1ST TRUST BANK INC,2025-12-31,332075,261156,0.6879242484741316,0.06160515657977297,0.02587567600203555,301945,0,0,29477,2122
57872,PACIFIC WEST BANK,2025-12-31,386098,273375,1.154150712124006,2.879229987670257,0.38311531163965007,342329,0,0,35569,650
57873,COMMONWEALTH BUSINESS BANK,2025-12-31,2006978,1446494,1.117347842107026,1.5267572166178234,0.09254681395198308,1707699,19.00634313027968,19.00634313027968,268380,18530
57874,PARAGON BANK,2025-12-31,888558,796279,1.037376371133918,0.26322788475639614,0.00527826905731916,754362,11.338567860434823,11.338567860434823,74929,8226
57882,LEGACY STATE BANK,2025-12-31,191285,132569,1.2381640604629334,0.05587382944327316,0,164525,14.460616655265891,14.992652833726028,22433,1895
57884,PARAMOUNT BANK,2025-12-31,83489,70202,0.8880292527283251,0.6720221371998136,0.03370279410816545,69057,18.073014066184243,18.073014066184243,11769,1131
57890,HSBC BANK USA NATIONAL ASSN,2025-12-31,165262283,53954351,0.7142605038141603,1.3439978412475628,0.2466935527691576,137520133,15.918047152006382,17.451367945501524,16200640,1520010
57897,SOUTHERNTRUST BANK,2025-12-31,289161,205472,1.4678731903343836,2.3531047843746555,-0.22206331054331163,202521,0,0,30246,2967
57899,1ST ADVANTAGE BANK,2025-12-31,215622,174539,1.2458908798750714,0.32929540966725324,0.9917134202804504,195634,10.566491226118016,10.566491226118016,18967,514
57901,ONE WORLD BANK,2025-12-31,308647,211646,1.6866641582705073,0.10080036418196092,0.02508976829598978,245689,0,0,40013,3270
57903,POPPY BANK,2025-12-31,7585280,5387584,1.6563459919493626,2.6993109571467477,0.01420321100966802,5908014,12.023643998887673,12.023643998887673,685307,76763
57910,FIRST STATE BANK,2025-12-31,69870,54541,0.9084137279482568,0,0,57362,0,0,7518,1010
57915,BANK OF GRAND LAKE,2025-12-31,235548,147679,0.6365012615643398,0.1883936080740118,0.0163354206370814,204525,19.75782382536028,19.75782382536028,25487,5961
57919,CONNECTONE BANK,2025-12-31,13993791,11299366,1.3472099905785664,0.553420820276748,0.1808939374816504,11296431,12.35936739021748,12.35936739021748,1712063,94181
57920,PRIME ALLIANCE BANK,2025-12-31,1073318,823817,3.4053654761625594,1.965621555706681,0.7573917510728007,968322,11.440880650878729,11.440880650878729,101772,23523
57922,HARMONY BANK,2025-12-31,837883,586424,1.2228727740683596,0.11470748748492464,0.26598285441335445,692763,14.977150881392085,14.977150881392085,135595,8169
57923,PEACH STATE BANK&TRUST,2025-12-31,786088,502791,1.1734390018102805,0,0.00555396022047987,711603,14.178016449441818,14.178016449441818,69898,10087
57931,ANCHOR BANK,2025-12-31,570745,417755,0.7481515975139224,0.1534791781498869,0,454867,0,0,46965,5056
57933,VALLEY BANK OF NEVADA,2025-12-31,226770,130682,1.7029470612128232,0.6295789267823025,0.09201031123818504,198295,15.892143411083934,15.892143411083934,23711,1587
57944,OPEN BANK,2025-12-31,2650892,2177137,1.2686430439814396,1.5869942207017147,0.02326964172779048,2281519,12.049009181181908,12.049009181181908,252357,26707
57952,BANK OF BOZEMAN,2025-12-31,98746,77005,1.5105006011306372,0,0.04827199311145611,86941,12.605812389127664,12.605812389127664,10714,751
57953,LEGACY NATIONAL BANK,2025-12-31,1175798,1031608,1.302876124397977,0.09624712741550633,0.03346159925623895,1035086,10.161579258553289,10.16167731016962,107458,11443
57957,CITIZENS BANK NATIONAL ASSN,2025-12-31,225863637,142165126,1.3480015294116832,1.4006107931776026,0.48219746798168334,186283426,12.274058567157413,12.274102515343364,26838113,1922368
57967,FIRST RESOURCE BANK,2025-12-31,817306,673479,0.7335774169585058,0.1077446437204476,0.23038487081369977,730171,10.87380167376755,10.87380167376755,64375,8472
57968,PRIMIS BANK,2025-12-31,4029759,3403366,1.3302315953414787,2.5088359813976897,0.6152826302137332,3431464,10.742181994506447,10.742181994506447,468103,43291
57974,CALIFORNIA INTL BANK N A,2025-12-31,90899,63964,3.597534325029012,0,0,76484,0,0,12883,1016
57990,HURON VALLEY STATE BANK,2025-12-31,270369,225890,1.2558849114585835,1.8149788208757536,0,237003,10.81081081081081,10.81081081081081,26855,2968
57993,SERVISFIRST BANK,2025-12-31,17725922,13536973,1.2523693059334189,1.2324038184341335,0.21370706783218724,14245239,11.833922724827511,11.83709308716442,1878659,279423
57997,BRYANT BANK,2025-12-31,2896836,1367569,0.9970738600578278,0.0678325859924624,0.04154312375122033,2354990,18.338114500560152,18.338114500560152,270247,46536
58010,FREEDOM BANK,2025-12-31,143660,130019,1.3714944586465594,0.5598246186289606,-0.0015753836846964,125304,0,0,18225,2848
58013,TWO RIVERS BANK&TRUST,2025-12-31,1177313,871818,1.2966575377205862,1.1833287858426236,0.115617822701884,1021221,0,0,146309,12246
58018,ST LOUIS BANK,2025-12-31,1018727,852064,1.210200092289641,1.9119955663870924,0.36533436030710553,905533,10.283293061491234,10.283293061491234,93746,10024
58025,VERUS BANK OF COMMERCE,2025-12-31,191626,166612,0.7948936271561862,0,0,138724,0,0,36779,2294
58029,SUNRISE BANK,2025-12-31,600259,446236,1.292473218176469,0.06503288142116755,0,527573,0,0,53262,7955
58030,PARADISE BANK,2025-12-31,435073,308306,1.0145569660893967,0.26487642310878234,0.0012732292723049,400511,12.370075065999831,12.370075065999831,32024,11145
58037,CALIFORNIA BUSINESS BANK,2025-12-31,122022,89255,1.7578039008497337,2.344472328622375,0,100383,18.000516662361147,18.000516662361147,17326,868
58039,FIRST RESOURCE BANK,2025-12-31,826710,675872,1.294945957510818,0.5477999646580668,0.125725998874453,688365,10.162506960967956,10.162506960967956,65813,4804
58049,ECLIPSE BANK INC,2025-12-31,481999,411470,0.8892914091366744,0.21726458587250275,0.24820382603915228,345220,0,0,42421,1265
58054,FIRST COMMERCE BANK,2025-12-31,1794322,1402683,1.1291307124399623,0.7410999632058036,0.00665575521657902,1344819,11.2346331961662,11.2346331961662,174011,8522
58057,TRADITION CAPITAL BANK,2025-12-31,2644240,2196809,1.193916938103424,0.1680344200698584,0.08456385302164833,2063606,10.028544100057852,10.028544100057852,216378,18434
58060,FIRST GENERAL BANK,2025-12-31,1135513,908056,1.3787658118210029,2.028778681750006,0,806057,0,0,294224,29190
58063,VISIONBANK,2025-12-31,257230,225477,0.8439022674101567,0.8641312951854915,0.02895649437984697,189722,12.737746891002194,12.737746891002194,25074,5985
58069,BANK OF SAN FRANCISCO,2025-12-31,733054,615371,1.229314800250389,0.10721795098149368,-0.00662092857628562,637565,16.139298991695053,16.139298991695053,83057,6778
58074,FLINT COMMUNITY BANK,2025-12-31,332376,276581,1.326792722083482,1.83232251159472,0.01158665478068997,282436,12.295130653087243,12.295130653087243,31127,6706
58079,PUTNAM 1ST MERCANTILE BANK,2025-12-31,170987,139907,1.5356572289199022,0.14146063382809365,0.00550255633045523,152689,0,0,16284,2506
58082,AUSTIN CAPITAL BANK SSB,2025-12-31,469187,407897,0.38902048890082785,0.15311729224156878,-0.0065084926186462,373388,36.486023753311585,36.486023753311585,41981,4898
58088,SOUTHPOINT BANK,2025-12-31,1564295,1172899,2.3461423820934195,3.528746675902814,1.5093119910792,1436668,9.312993680059815,9.312993680059815,117735,-8323
58090,FFB BANK,2025-12-31,1579389,1175136,1.4408931860345748,2.331680527645356,0.26854714203454755,1344127,19.288415072458015,19.288415072458015,220723,25128
58095,IDAHO FIRST BANK,2025-12-31,1451321,798160,1.2195333249176374,0.02165804057850482,-0.00668150771258583,1316136,14.958660283095494,14.958660283095494,128809,7308
58103,SIGNATURE BANK OF GEORGIA,2025-12-31,274019,195548,1.12352732972645,0.07736259291095718,0.1803853595614318,235274,17.263738123443655,17.263738123443655,37253,2441
58106,RIVERLAND BANK,2025-12-31,229330,204905,1.183931327160494,0.4446373456790123,0,196038,0,0,26577,1061
58111,NOBLEBANK&TRUST,2025-12-31,438733,259281,1.367564935558971,0.11222021028926184,0.02941625916870416,398368,0,0,35202,6423
58113,FLAGSHIP BANK,2025-12-31,738731,575938,0.9995651075284528,0.13063963572168946,0.0443908866592393,602066,0,0,94080,7088
58114,BANK OF BELLEVILLE,2025-12-31,547518,372536,0.9399820778523204,1.6627179442179802,0,441671,10.990256864481845,10.990256864481845,38170,3401
58115,OAKSTAR BANK,2025-12-31,3039440,2678642,1.2371160628199669,1.0771349405186574,0.1988439270869787,2684428,0,0,314485,34623
58121,TRIAD BANK,2025-12-31,979200,755003,1.77378918787412,0.5357535481638276,0.10455711238392087,782667,12.999433089511657,12.999433089511657,102660,13352
58140,ESQUIRE BANK NATIONAL ASSN,2025-12-31,2345974,1729883,1.3656366566049012,0.48915689854341976,0.4368758234644931,2075080,14.176767141328153,14.176767141328153,257617,55187
58148,MILESTONE BANK,2025-12-31,374567,327568,2.6841709669848455,3.8059672670772393,2.1769347833125954,313632,0,0,51860,4789
58158,SMARTBIZ BANK NATIONAL ASSN,2025-12-31,191932,135338,1.615295143937191,0.734225065425996,0.6166709780785566,144460,10.507558494970269,10.507558494970269,27998,-10117
58164,BANK OF LEXINGTON INC,2025-12-31,401098,311979,0.5422723794950268,0,0,349714,16.558669100203502,16.558669100203502,43117,5921
58165,BELMONT BANK&TRUST CO,2025-12-31,1020933,734643,1.196307384424199,0.5481898705916847,0.08309323332770312,895565,14.879290018254988,14.879290018254988,106823,14047
58177,SALLIE MAE BANK,2025-12-31,29734290,21308181,6.3213514371162125,0.6652631108767162,1.52209438568736,21522962,11.08884028507448,11.08884028507448,2889845,857203
58181,METRO CITY BANK,2025-12-31,4713542,4035646,0.6851993447010685,0.6421821247701175,0.01348381066720705,3672862,15.835090743470944,15.835090743470944,489417,68908
58184,MERCHANTS COMMERCIAL BANK,2025-12-31,485985,218581,1.011258344126731,2.4975771463765883,0.02031072435969203,372487,0,0,28253,8631
58188,HSBC TRUST CO DELAWARE NA,2025-12-31,56440,0,0,0,0,499,0,0,55184,2696
58201,FIRST VISION BANK OF TN,2025-12-31,425580,296297,1.2626380437607885,0.18827935991682385,0.01010907694018459,369201,18.080345221691715,18.080345221691715,49878,3851
58203,NEWBANK,2025-12-31,637134,422397,1.4527884579491583,3.1218503863526075,0.06453796482730184,533437,0,0,89754,8391
58208,FIRST FREEDOM BANK,2025-12-31,777384,641864,1.123609352422677,0.08611154757393423,0.14903905604259002,666063,0,0,91988,11211
58210,BRIDGEWATER BANK,2025-12-31,5398413,4244108,1.3124597289975168,0.5123529519821995,0.03616061237948331,4343077,12.241699115014256,12.241699115014256,595035,52025
58214,TOWN CENTER BANK,2025-12-31,179361,130739,1.0931731525751982,2.2695636385644256,0.04609345812530628,134258,13.295696175275213,13.295696175275213,20329,1562
58216,BMO HARRIS CENTRAL NA,2025-12-31,8203,0,0,0,0,1000,446.2305295950156,446.2305295950156,7162,38
58218,FIRST PACIFIC BANK,2025-12-31,489137,316746,0.9763371880363524,0.3751535784961969,0,406223,12.484222442337623,12.484222442337623,44566,2051
58220,HERITAGE BANK&TRUST,2025-12-31,406202,339359,1.6923473570470535,0.41483077974861027,0.18675874189182176,363909,9.951690539567402,9.951690539567402,31741,3443
58224,COLUMN NATIONAL ASSN,2025-12-31,849895,210177,0.9402748713308072,0.4585902004034462,0.07598049373506292,688144,30.46197120614671,30.46197120614671,124296,67908
58228,B1BANK,2025-12-31,8208187,6136625,0.8716302048401249,1.238752272806572,0.19372385017533084,6715517,12.01968858009452,12.01968858009452,969217,97503
58230,FIRST MO STB OF CAPE COUNTY,2025-12-31,235475,200820,1.5018491087982264,0,0.01990546517996154,207405,9.57388921793816,9.57388921793816,18978,2600
58234,PACIFIC ALLIANCE BANK,2025-12-31,440122,338973,1.3770489895433888,0.16583940926256743,-0.00764714950972595,358911,0,0,56360,2295
58239,PROVIDENCE BANK,2025-12-31,1404866,1169753,0.8890519434084081,0.07439127097232272,0.01152044018398314,1188529,13.334048966549894,13.334048966549894,179404,24585
58243,JOHN MARSHALL BANK,2025-12-31,2328971,1955555,1.0026020573465089,0,0.01875059803439413,1979537,15.17965388081412,15.17965388081412,283047,23032
58255,RIVER BANK&TRUST,2025-12-31,3787364,2686988,1.3225119353654058,0.4360998898273963,0.1280118131551598,3328254,12.580917524186123,12.580917524186123,339061,43773
58257,DR BANK,2025-12-31,838797,692970,0.7797644956587478,0.05956335479141372,0.17736347137436065,702536,0,0,78296,12491
58259,FIRST NB OF MICHIGAN,2025-12-31,986006,802121,1.3331545625302137,0.8227967216058866,0.01886918279895635,772263,10.833309667158924,10.833309667158924,87985,7477
58263,GLOBAL BANK,2025-12-31,272576,219958,0.998307647990782,4.871813337174133,0.15835117636213955,203843,0,0,36167,1388
58264,SIGNATURE BANK,2025-12-31,1993505,1263638,1.0212457976808524,3.4925071043867044,0.10596619397228296,1727776,16.306337215308698,16.306337215308698,215058,37691
58276,RIVER VALLEY COMMUNITY BANK,2025-12-31,760191,393245,1.2120983746577236,0.0753636295123973,0,666188,13.657511814351135,13.657511814351135,59208,4753
58278,GOLDEN VALLEY BANK,2025-12-31,591584,271266,1.579354108388754,0.03337941143389969,0.00116755413753943,541816,15.07579260513752,15.07579260513752,46957,5046
58281,AMERICAN RIVIERA BANK,2025-12-31,1366841,1069007,1.173065260479839,0.7490089637014467,0,1213783,12.53524521937498,12.53524521937498,140190,13523
58282,EAGLE BANK,2025-12-31,194018,87451,2.9476067342159875,0,-0.00891082933088582,174208,0,0,19027,3953
58289,RIVER CITY BANK,2025-12-31,397955,298584,1.337924152356154,0.03139115694587173,0.00315708829463912,358669,12.937851972384609,12.937851972384609,36081,5985
58291,CALPRIVATE BANK,2025-12-31,2534625,2099155,1.3776510727383606,1.9839058707677504,0.22504173922495663,2227978,12.644633497534729,12.644633497534729,277267,42453
58297,PINNACLE BANK,2025-12-31,890355,567465,2.2651765277282614,3.4391001296896233,0.07341473633349105,765847,15.97862287971497,15.97862287971497,106328,5450
58300,TABLE ROCK COMMUNITY BANK,2025-12-31,542579,396191,1.0514459254597266,0.12862105738996654,0.00958120550727692,480375,10.3402825525732,10.3402825525732,39334,4866
58303,AMERIPRISE BANK FSB,2025-12-31,25314311,1930172,0.5812132749853718,0.171211709150246,0.19568429583487645,23665150,32.62594252698973,32.62594252698973,1581355,747483
58307,FIRST BANK OF GREENWICH,2025-12-31,804049,711277,1.094489590459822,0.998403666560986,-0.00700392331768563,670784,10.677674711963272,10.677674711963272,72385,4636
58309,AMERICAN MOMENTUM BANK,2025-12-31,2791185,1856460,1.162911415250894,2.273488356244972,0.21646043689619904,2143121,25.314778665317338,25.314778665317338,612971,49852
58310,US METRO BANK,2025-12-31,1550823,1262013,1.2439843181444703,1.5749935441463014,0.17141519540031827,1352596,12.850008138092608,12.850008138092608,156415,12287
58311,COMMUNITY BANK DELAWARE,2025-12-31,430146,349939,0.9095259534873186,0.25994546242258976,0.03675536382311351,363228,12.15618584604071,12.15618584604071,33463,2119
58314,OLD PLANK TRAIL CMTY BANK NA,2025-12-31,3273847,2347738,0.6684893579032789,0.5206178195569523,0.12089132274815716,2840231,11.039161223886826,11.039161223886826,288713,36157
58316,INVESTAR BANK NATIONAL ASSN,2025-12-31,2827227,2149624,1.2109065691532015,0.4256027073865347,-0.15950016156306782,2359674,12.99770696601229,12.99770696601229,313191,24655
58322,RIVERBANK,2025-12-31,292720,230575,1.3384509398681232,0.4732502364111714,0,257384,0,0,29218,3633
58324,LONE STAR BANK,2025-12-31,191420,164467,1.18303732365594,0,-6.4730449462348e-4,166898,0,0,23690,1919
58341,MOUNTAIN PACIFIC BANK,2025-12-31,827852,706542,1.8695755434352357,1.187356163793762,0.00188701210213438,644940,12.999697902157727,12.999697902157727,96814,13340
58348,MILLENNIUM BANK,2025-12-31,810984,642920,1.4100273724726466,3.8881178933163634,0.18294914013904132,665278,12.164829300179685,12.164829300179685,79080,4299
58357,SOUTHERN INDEPENDENT BANK,2025-12-31,395627,173931,1.1278174118182078,0.06480402467100589,0.00353257861753713,337765,21.378398883966813,21.378398883966813,43828,4108
58359,UNITED REPUBLIC BANK,2025-12-31,197172,146303,1.9436606502550215,2.475151303928205,1.4340971031108676,156233,0,0,25519,-2844
58371,HYPERION BANK,2025-12-31,550586,448100,0.7365564600985767,0.900924849088996,0.1117411409483732,460980,11.278456182347549,11.278456182347549,46242,3219
58377,CENTRAL BANK,2025-12-31,368568,311829,0.7713530181096123,0.36594718268401577,0.0266990131253667,301117,10.850718284119768,10.850718284119768,32093,2519
58396,JONAH BANK OF WYOMING,2025-12-31,558176,365456,1.7409143093745885,0.14411275209649102,0,504723,0,0,49615,10403
58401,MEGA BANK,2025-12-31,509981,414363,1.2351476003765984,2.6357124980633784,0.018517340302184,432912,15.91660254134705,15.91660254134705,71540,4954
58405,GOLDWATER BANK N A,2025-12-31,515278,419208,1.3036056928274613,3.536945696829863,0.04228393516657683,368380,0,0,58029,4032
58407,UNIBANK,2025-12-31,408899,283424,0.9664907928299382,1.783081169852196,1.5949556230580215,338001,9.97691129777605,9.97691129777605,28546,-2063
58410,CROSS RIVER BANK,2025-12-31,8057896,5185483,2.2277735500701783,4.819259843624261,1.0867049411639873,6189239,0,0,1064329,24016
58413,EMBASSY NATIONAL BANK,2025-12-31,218199,168343,1.1491485613623018,0,0,184219,13.502685290796643,13.502685290796643,23535,3211
58423,COMMUNITY BK PLEASANT HILL,2025-12-31,142833,50721,0.20855057351407716,0.05115391425816987,0.11991498441105204,134887,23.501814944181906,23.501814944181906,7626,1592
58424,ALMA BANK,2025-12-31,1548069,1296514,1.90995484048151,1.1319764041705032,-0.01657861834101757,1307279,11.809146313067655,11.809146313067655,155214,7570
58426,WEST VALLEY NATIONAL BANK,2025-12-31,78271,68291,1.1364294400370607,0,0,62708,13.14628214037526,13.14628214037526,7464,-1759
58433,WATERFORD BANK N A,2025-12-31,1706864,1329973,1.2414132120879997,0.6264985805949546,0.4464906239203665,1490313,11.23767052918518,11.23767052918518,172322,18991
58443,FIRST SECURITY BANK OF NV,2025-12-31,285034,182389,1.4928194520207612,2.331045135644575,0,202044,0,0,81158,5541
58446,COMMENCEMENT BANK,2025-12-31,683058,518058,1.199961857537904,0.2456374558977782,0.02590398897333455,610362,12.135056150730964,12.135056150730964,59966,6716
58450,TEXAS ADVANTAGE CMTY BANK NA,2025-12-31,183763,83125,1.1075949367088609,1.057628247834777,0.23329188438688409,160919,20.902551064628895,20.902551064628895,21691,1018
58457,TRISTATE CAPITAL BANK,2025-12-31,23338425,17779863,0.3514683475601671,0.48049681621048623,0.08759590126621733,21481655,17.937758564515644,17.937758564515644,1613294,168257
58463,SMARTBANK,2025-12-31,5853571,4333541,0.9351124839322548,0.2194791707386099,0.07709036594213024,5162259,11.506060624518105,11.506060624518105,631671,55424
58469,AMERICAN PLUS BANK N A,2025-12-31,867250,755438,1.416559984235795,0.0396715094617855,0,711832,0,0,143580,14986
58470,HOMETOWN BANK OF PA,2025-12-31,438383,329879,0.8008011018157105,1.267509066523928,0.00902117477901591,401549,10.314418418583308,10.314418418583308,34985,4043
58479,BANK OF CENTRAL FLORIDA,2025-12-31,1203168,812409,1.042670307892259,0,0.02720804747931425,1095310,12.344941122191116,12.344941122191116,96754,15530
58481,FIRST BANK,2025-12-31,3958035,3247841,1.378102012464985,0.4299736580403708,0.12831649913268062,3202308,10.67408860036172,10.67408860036172,443502,43660
58482,BANK OF MONTANA,2025-12-31,285127,76875,0.5446594907886566,0,0,254526,37.49830933615315,37.49830933615315,30497,10841
58483,PEGASUS BANK,2025-12-31,1540918,936607,1.1491353516377396,0,0.00374625594773223,1358609,15.871134271660251,15.871134271660251,161751,23625
58484,AUSTIN COUNTY STATE BANK,2025-12-31,478154,360459,1.615276068093794,0.17495639737210578,0.2828605408954928,426445,0,0,47521,9214
58486,FINEMARK NATIONAL BANK&TRUST,2025-12-31,3929653,2694287,0.8401558270444939,0.03625168607143974,0.00810202185395317,3117559,18.27128584033726,18.27128584033726,379363,15126
58490,BENEFICIAL STATE BANK,2025-12-31,1983778,1451020,1.715185234857506,2.1616265065953555,0.9532180218844548,1667750,0,0,186815,2811
58504,OLD DOMINION NATIONAL BANK,2025-12-31,1609875,1335678,0.949952836065282,1.013208868006241,0.02899417383921626,1317758,13.613594581484136,13.613594581484136,184962,10592
58508,FIRST FARMBANK,2025-12-31,380097,290651,0.9474118276528384,0.5234620745592661,0.00239455901459107,323942,14.764938054338748,14.764938054338748,44721,4293
